"new_filename","split","scene_slug","original_scene","condition","background","distance","lighting","camera_angle","is_negative","object_count","source_sha256"
"supp_wire_contact_004.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","2","ABB6F4C254BBF560226CE0CF2CB1C6A3A97FBEBB7AAD62753DB1E2E902E7F323"
"supp_wire_contact_005.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","86155C9B5C82C7597D239CE251F8902D103F57DDD324BBFCC6D86F454BB63891"
"supp_wire_contact_006.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","FDEAD198E4DC03BD7940C6C7EF7B37EC8306CF815AF3AF08A373459A101FC292"
"supp_wire_contact_007.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","69B6D5ADB86536D91C3A2EED8A6269D1F89AEA15C4C88EBE90B9D26E378E016C"
"supp_wire_contact_008.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","C3AE8B19909A5C5D642FB640CC99DB4CD854898F03396B64B4849AD62D835599"
"supp_wire_contact_009.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","FFDB1CFE9EF17D0FE09E2D1A65082F84A0842DA496344D688D63BDDB9F7DFE62"
"supp_wire_contact_010.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","9172BF231A3815D2B5D16D404F4B48F39D016252CDEEDC1E2C3E14255AC3F378"
"supp_wire_contact_011.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","C9DFFFA7260E7AAE7DB623DC5B0A2B8716C3D4E82C8FA949BF52DA1446CF6606"
"supp_wire_contact_012.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","BF47B5F152511F63D90245545F6E00494462100013B9479175BF0003D7550F1C"
"supp_wire_contact_013.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","701EEEBC9731C6CFA64C17F3074AEE9A38EE1E3DE5DC96E9D2323E3374A09698"
"supp_wire_contact_014.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","7D046ED6FB14F8BD461AC08DF70EA2E0F736FA9787B8D3D686205634D6EB6B23"
"supp_wire_contact_015.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","3AE14EE5EEB179ED7E37D54A954B07FBBBA2C8F5BB92A0BECDB50978EFD98C18"
"supp_wire_contact_016.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","8BC896C0C43A6E774A0A2E5B6EE5546BEDE647717F134E7725B30552A583BF11"
"supp_wire_contact_017.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","71B8EC74E984A6CE09B947F6D75D760CFABE3C8B0642066AF020A5E0B2B2E111"
"supp_wire_contact_018.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","0CFB9483B433410EA2AF9FA896C9D904252E4B623F7F850F8B84B7542BCAB5E2"
"supp_wire_contact_019.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","01B2DD311FD55B109B17E2A260C7245C88B125A094BBBF34DC81B3823D411931"
"supp_wire_contact_020.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","BF61DEF337FA812EF8FAD3D8628A36835EB48318C8537490D3303BD41A67CE47"
"supp_wire_contact_021.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","A4AEA5D71648AF74C96CE59F3F50BDA91407D22906544A79DD46B0900D07053A"
"supp_wire_contact_022.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","DB6D8D803C0F9EDC793F02D050F34ED0773E8C58F046FC415FCA02C5939566DE"
"supp_wire_contact_023.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","5AA7969FD2B14CBDFEEDF2FD383033D9A85EC68B5FBC2BB7595EE4F5FC5F093B"
"supp_wire_contact_024.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","ACA9FD84EC5EA3AD94385FC710AE3EBFCCD049DF057E9263A90BA3F4FBD7E4BA"
"supp_wire_contact_025.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","A9395CB2A03AC81D7A1748F6F9B97C56893963341D0FD1C273DFD9E78E2B09D1"
"supp_wire_contact_028.jpg","train","supp_wire_contact","钢球-电线","wire_contact","mixed","mixed","mixed","mixed","0","3","1803110A15C6072D69741B2C753D01D46937B65496B237E02FC32099E781275B"
